TIME,MEASURE
12:05:41,???
12:05:42,???
12:05:43,???
12:05:44,77.82
12:05:45,78.0
12:05:46,78.4
12:05:47,79.61
12:05:48,81.07
12:05:49,80.76
12:05:50,79.4
12:05:51,79.61
12:05:52,80.36
12:05:53,80.8
12:05:54,84.5
12:05:55,84.5
12:05:56,83.33
12:05:57,82.66
12:05:58,83.62
12:05:59,83.41
12:06:00,82.59
12:06:01,79.68
12:06:02,75.55
12:06:03,???
12:06:04,72.96
12:06:05,72.89
12:06:06,74.52
12:06:07,74.5
12:06:08,74.43
12:06:09,74.23
12:06:10,74.73
12:06:11,74.36
12:06:12,74.16
12:06:13,74.05
12:06:14,74.09
12:06:15,74.09
12:06:16,74.43
12:06:17,74.49
12:06:18,74.08
12:06:19,74.02
12:06:20,74.11
12:06:21,74.03
12:06:22,74.16
12:06:23,74.09
12:06:24,74.06
12:06:25,73.64
12:06:26,73.64
12:06:27,73.44
12:06:28,73.31
12:06:29,73.15
12:06:30,73.29
12:06:31,72.99
12:06:32,72.91
12:06:33,72.61
12:06:34,72.88
12:06:35,73.32
12:06:36,73.99
12:06:37,75.27
12:06:38,75.65
12:06:39,76.25
12:06:40,???
12:06:41,???
