TIME,MEASURE
09:32:11,606.37
09:32:12,606.37
09:32:13,606.37
09:32:14,605.61
09:32:15,604.77
09:32:16,???
09:32:17,600.18
09:32:18,591.09
09:32:19,578.28
09:32:20,578.28
09:32:21,609.53
09:32:22,603.51
09:32:23,604.3
09:32:24,604.61
09:32:25,601.26
09:32:26,598.54
09:32:27,602.61
09:32:28,605.82
09:32:29,604.7
09:32:30,604.7
09:32:31,605.4
09:32:32,603.51
09:32:33,610.64
09:32:34,595.1
09:32:35,589.82
09:32:36,588.11
09:32:37,590.72
09:32:38,587.76
09:32:39,587.95
09:32:40,590.17
09:32:41,593.18
09:32:42,594.22
09:32:43,600.75
09:32:44,599.35
09:32:45,598.42
09:32:46,592.87
09:32:47,591.15
09:32:48,593.83
09:32:49,594.95
09:32:50,603.21
09:32:51,603.21
09:32:52,611.95
09:32:53,614.62
09:32:54,616.79
09:32:55,622.69
09:32:56,632.04
09:32:57,636.49
09:32:58,639.77
09:32:59,640.02
09:33:00,640.64
09:33:01,639.7
09:33:02,638.19
09:33:03,633.32
09:33:04,632.17
09:33:05,629.66
09:33:06,626.9
09:33:07,625.17
09:33:08,625.17
09:33:09,623.52
09:33:10,619.87
09:33:11,618.95
09:33:12,619.17
09:33:13,615.83
09:33:14,614.77
09:33:15,612.36
09:33:16,609.11
09:33:17,608.7
09:33:18,609.12
09:33:19,609.59
09:33:20,611.32
09:33:21,611.69
09:33:22,618.63
09:33:23,622.26
09:33:24,621.77
09:33:25,619.69
09:33:26,616.72
09:33:27,616.49
09:33:28,614.62
09:33:29,617.05
09:33:30,616.99
09:33:31,615.54
09:33:32,615.15
09:33:33,617.66
09:33:34,620.71
09:33:35,621.72
09:33:36,622.39
09:33:37,623.06
09:33:38,627.42
09:33:39,630.13
09:33:40,631.68
09:33:41,630.04
09:33:42,627.04
09:33:43,624.96
09:33:44,624.76
09:33:45,624.2
09:33:46,624.51
09:33:47,625.24
09:33:48,626.29
09:33:49,626.94
09:33:50,629.04
09:33:51,629.17
09:33:52,630.53
09:33:53,630.5
09:33:54,630.59
09:33:55,630.46
09:33:56,629.81
09:33:57,629.29
09:33:58,628.78
09:33:59,628.04
09:34:00,627.85
09:34:01,629.04
09:34:02,631.27
09:34:03,631.82
09:34:04,629.69
09:34:05,627.74
09:34:06,626.28
09:34:07,622.48
09:34:08,620.64
09:34:09,619.26
09:34:10,619.07
09:34:11,619.56
09:34:12,620.7
09:34:13,621.69
09:34:14,621.41
09:34:15,621.93
09:34:16,621.49
09:34:17,???
09:34:18,???
09:34:19,???
