timestamp,flow_m3h
2026-05-12 10:48:17,29.68
2026-05-12 10:48:18,29.68
2026-05-12 10:48:19,29.68
2026-05-12 10:48:20,29.19
2026-05-12 10:48:21,29.48
2026-05-12 10:48:22,31.01
2026-05-12 10:48:23,31.01
2026-05-12 10:48:24,31.9
2026-05-12 10:48:25,33.88
2026-05-12 10:48:26,33.88
2026-05-12 10:48:27,34.69
2026-05-12 10:48:28,35.47
2026-05-12 10:48:29,35.47
2026-05-12 10:48:30,36.31
2026-05-12 10:48:31,37.14
2026-05-12 10:48:32,37.29
2026-05-12 10:48:33,37.03
2026-05-12 10:48:34,36.96
2026-05-12 10:48:35,36.96
2026-05-12 10:48:36,36.92
2026-05-12 10:48:37,37.0
2026-05-12 10:48:38,36.93
2026-05-12 10:48:39,36.81
2026-05-12 10:48:40,36.6
2026-05-12 10:48:41,36.42
2026-05-12 10:48:42,36.02
2026-05-12 10:48:43,36.02
2026-05-12 10:48:44,36.24
2026-05-12 10:48:45,36.66
2026-05-12 10:48:46,36.66
2026-05-12 10:48:47,36.73
2026-05-12 10:48:48,37.23
2026-05-12 10:48:49,37.23
2026-05-12 10:48:50,36.92
2026-05-12 10:48:51,36.78
2026-05-12 10:48:52,36.78
2026-05-12 10:48:53,36.64
2026-05-12 10:48:54,36.06
2026-05-12 10:48:55,36.06
2026-05-12 10:48:56,36.5
2026-05-12 10:48:57,36.37
2026-05-12 10:48:58,36.37
2026-05-12 10:48:59,36.3
2026-05-12 10:49:00,36.09
2026-05-12 10:49:01,36.09
2026-05-12 10:49:02,36.05
2026-05-12 10:49:03,36.18
2026-05-12 10:49:04,36.24
2026-05-12 10:49:05,36.4
2026-05-12 10:49:06,36.32
2026-05-12 10:49:07,36.16
2026-05-12 10:49:08,35.85
2026-05-12 10:49:09,35.85
2026-05-12 10:49:10,35.18
2026-05-12 10:49:11,35.18
2026-05-12 10:49:12,34.24
2026-05-12 10:49:13,33.96
2026-05-12 10:49:14,33.32
2026-05-12 10:49:15,33.08
2026-05-12 10:49:16,32.64
2026-05-12 10:49:17,31.95
2026-05-12 10:49:18,31.71
2026-05-12 10:49:19,31.79
2026-05-12 10:49:20,31.79
2026-05-12 10:49:21,31.53
2026-05-12 10:49:22,31.56
2026-05-12 10:49:23,32.71
2026-05-12 10:49:24,32.89
2026-05-12 10:49:25,33.4
2026-05-12 10:49:26,33.75
2026-05-12 10:49:27,33.93
2026-05-12 10:49:28,34.06
2026-05-12 10:49:29,33.99
2026-05-12 10:49:30,33.9
2026-05-12 10:49:31,33.72
2026-05-12 10:49:32,33.71
2026-05-12 10:49:33,33.75
2026-05-12 10:49:34,33.77
2026-05-12 10:49:35,33.81
2026-05-12 10:49:36,33.89
2026-05-12 10:49:37,34.23
2026-05-12 10:49:38,34.49
2026-05-12 10:49:39,34.61
2026-05-12 10:49:40,34.06
2026-05-12 10:49:41,33.85
2026-05-12 10:49:42,33.4
2026-05-12 10:49:43,33.18
2026-05-12 10:49:44,33.18
2026-05-12 10:49:45,33.03
2026-05-12 10:49:46,32.84
2026-05-12 10:49:47,32.84
2026-05-12 10:49:48,32.5
2026-05-12 10:49:49,32.2
2026-05-12 10:49:50,32.2
2026-05-12 10:49:51,31.93
2026-05-12 10:49:52,31.67
2026-05-12 10:49:53,31.47
2026-05-12 10:49:54,31.39
2026-05-12 10:49:55,31.22
2026-05-12 10:49:56,31.22
2026-05-12 10:49:57,30.86
2026-05-12 10:49:58,30.48
2026-05-12 10:49:59,30.27
2026-05-12 10:50:00,29.54
2026-05-12 10:50:01,29.35
2026-05-12 10:50:02,28.7
2026-05-12 10:50:03,28.41
2026-05-12 10:50:04,28.41
2026-05-12 10:50:05,28.25
2026-05-12 10:50:06,28.12
2026-05-12 10:50:07,28.12
2026-05-12 10:50:08,28.08
2026-05-12 10:50:09,28.23
2026-05-12 10:50:10,28.23
2026-05-12 10:50:11,27.9
2026-05-12 10:50:12,27.92
2026-05-12 10:50:13,28.16
2026-05-12 10:50:14,28.46
2026-05-12 10:50:15,28.68
2026-05-12 10:50:16,29.24
2026-05-12 10:50:17,29.12
2026-05-12 10:50:18,29.12
2026-05-12 10:50:19,28.83
2026-05-12 10:50:20,28.55
2026-05-12 10:50:21,28.67
2026-05-12 10:50:22,29.05
2026-05-12 10:50:23,29.38
2026-05-12 10:50:24,29.81
2026-05-12 10:50:25,29.99
2026-05-12 10:50:26,29.99
2026-05-12 10:50:27,30.27
2026-05-12 10:50:28,31.12
2026-05-12 10:50:29,31.12
2026-05-12 10:50:30,31.33
2026-05-12 10:50:31,31.04
2026-05-12 10:50:32,31.04
2026-05-12 10:50:33,30.68
2026-05-12 10:50:34,30.44
2026-05-12 10:50:35,30.44
2026-05-12 10:50:36,29.92
2026-05-12 10:50:37,29.78
2026-05-12 10:50:38,29.78
