timestamp,flow_m3h
2026-05-07 08:58:34,-597.84
2026-05-07 08:58:35,-597.84
2026-05-07 08:58:36,-580.09
2026-05-07 08:58:37,-577.33
2026-05-07 08:58:38,-560.05
2026-05-07 08:58:39,-554.81
2026-05-07 08:58:40,-576.28
2026-05-07 08:58:41,-576.28
2026-05-07 08:58:42,-586.36
2026-05-07 08:58:43,-586.36
2026-05-07 08:58:44,-577.29
2026-05-07 08:58:45,-577.29
2026-05-07 08:58:46,-564.14
2026-05-07 08:58:47,-564.14
2026-05-07 08:58:48,-552.09
2026-05-07 08:58:49,-553.54
2026-05-07 08:58:50,-566.84
2026-05-07 08:58:51,-559.76
2026-05-07 08:58:52,-551.18
2026-05-07 08:58:53,-566.95
2026-05-07 08:58:54,-566.12
2026-05-07 08:58:55,-573.57
2026-05-07 08:58:56,-578.11
2026-05-07 08:58:57,-576.89
2026-05-07 08:58:58,-576.79
2026-05-07 08:58:59,-574.98
2026-05-07 08:59:00,-573.91
2026-05-07 08:59:01,-576.35
2026-05-07 08:59:02,-576.33
2026-05-07 08:59:03,-576.3
2026-05-07 08:59:04,-575.41
2026-05-07 08:59:05,-576.11
2026-05-07 08:59:06,-577.03
2026-05-07 08:59:07,-576.23
2026-05-07 08:59:08,-576.96
2026-05-07 08:59:09,-576.96
2026-05-07 08:59:10,-574.93
2026-05-07 08:59:11,-572.22
2026-05-07 08:59:12,-572.75
2026-05-07 08:59:13,-571.44
2026-05-07 08:59:14,-570.76
2026-05-07 08:59:15,-566.86
2026-05-07 08:59:16,-565.58
2026-05-07 08:59:17,-564.22
2026-05-07 08:59:18,-564.55
2026-05-07 08:59:19,-564.69
2026-05-07 08:59:20,-564.93
2026-05-07 08:59:21,-563.27
2026-05-07 08:59:22,-565.67
2026-05-07 08:59:23,-565.06
2026-05-07 08:59:24,-565.33
2026-05-07 08:59:25,-567.25
2026-05-07 08:59:26,-567.35
2026-05-07 08:59:27,-567.42
2026-05-07 08:59:28,-567.23
2026-05-07 08:59:29,-567.58
2026-05-07 08:59:30,-566.49
2026-05-07 08:59:31,-566.49
2026-05-07 08:59:32,-564.4
2026-05-07 08:59:33,-564.52
2026-05-07 08:59:34,-565.69
2026-05-07 08:59:35,-566.21
2026-05-07 08:59:36,-566.77
2026-05-07 08:59:37,-568.05
2026-05-07 08:59:38,-568.14
2026-05-07 08:59:39,-570.23
2026-05-07 08:59:40,-570.06
2026-05-07 08:59:41,-569.07
2026-05-07 08:59:42,-569.07
2026-05-07 08:59:43,-569.31
2026-05-07 08:59:44,-568.5
2026-05-07 08:59:45,-568.07
2026-05-07 08:59:46,-567.6
2026-05-07 08:59:47,-567.05
2026-05-07 08:59:48,-566.25
2026-05-07 08:59:49,-566.08
2026-05-07 08:59:50,-565.88
2026-05-07 08:59:51,-564.98
2026-05-07 08:59:52,-565.18
2026-05-07 08:59:53,-565.18
2026-05-07 08:59:54,-566.95
2026-05-07 08:59:55,-568.0
2026-05-07 08:59:56,-568.54
2026-05-07 08:59:57,-570.08
2026-05-07 08:59:58,-570.58
2026-05-07 08:59:59,-570.66
2026-05-07 09:00:00,-571.38
2026-05-07 09:00:01,-571.67
2026-05-07 09:00:02,-571.87
2026-05-07 09:00:03,-572.56
2026-05-07 09:00:04,-572.1
2026-05-07 09:00:05,-571.44
2026-05-07 09:00:06,-572.53
2026-05-07 09:00:07,-572.29
2026-05-07 09:00:08,-574.4
2026-05-07 09:00:09,-575.99
2026-05-07 09:00:10,-577.77
2026-05-07 09:00:11,-577.38
2026-05-07 09:00:12,-575.69
2026-05-07 09:00:13,-574.42
2026-05-07 09:00:14,-574.42
