timestamp,flow_m3h
2026-05-18 08:59:34,104.14
2026-05-18 08:59:35,104.14
2026-05-18 08:59:36,107.82
2026-05-18 08:59:37,104.92
2026-05-18 08:59:38,99.71
2026-05-18 08:59:39,94.77
2026-05-18 08:59:40,95.16
2026-05-18 08:59:41,89.64
2026-05-18 08:59:42,89.49
2026-05-18 08:59:43,94.8
2026-05-18 08:59:44,100.13
2026-05-18 08:59:45,106.62
2026-05-18 08:59:46,100.51
2026-05-18 08:59:47,90.85
2026-05-18 08:59:48,90.88
2026-05-18 08:59:49,90.68
2026-05-18 08:59:50,94.85
2026-05-18 08:59:51,96.81
2026-05-18 08:59:52,100.73
2026-05-18 08:59:53,96.74
2026-05-18 08:59:54,96.91
2026-05-18 08:59:55,97.64
2026-05-18 08:59:56,97.65
2026-05-18 08:59:57,97.02
2026-05-18 08:59:58,96.56
2026-05-18 08:59:59,97.03
2026-05-18 09:00:00,96.86
2026-05-18 09:00:01,97.77
2026-05-18 09:00:02,99.9
2026-05-18 09:00:03,99.38
2026-05-18 09:00:04,97.68
2026-05-18 09:00:05,97.59
2026-05-18 09:00:06,98.15
2026-05-18 09:00:07,98.08
2026-05-18 09:00:08,99.83
2026-05-18 09:00:09,101.1
2026-05-18 09:00:10,101.32
2026-05-18 09:00:11,100.05
2026-05-18 09:00:12,97.98
2026-05-18 09:00:13,96.96
2026-05-18 09:00:14,95.76
2026-05-18 09:00:15,95.36
2026-05-18 09:00:16,93.94
2026-05-18 09:00:17,93.92
2026-05-18 09:00:18,93.92
2026-05-18 09:00:19,97.26
2026-05-18 09:00:20,98.53
2026-05-18 09:00:21,98.53
2026-05-18 09:00:22,100.27
2026-05-18 09:00:23,102.68
2026-05-18 09:00:24,103.9
