timestamp,flow_m3h
2026-05-07 09:07:37,-181.47
2026-05-07 09:07:38,-181.47
2026-05-07 09:07:39,-186.76
2026-05-07 09:07:40,-189.12
2026-05-07 09:07:41,-189.46
2026-05-07 09:07:42,-190.72
2026-05-07 09:07:43,-185.8
2026-05-07 09:07:44,-185.8
2026-05-07 09:07:45,-176.58
2026-05-07 09:07:46,-176.58
2026-05-07 09:07:47,-174.05
2026-05-07 09:07:48,-173.94
2026-05-07 09:07:49,-176.19
2026-05-07 09:07:50,-176.19
2026-05-07 09:07:51,-173.15
2026-05-07 09:07:52,-171.67
2026-05-07 09:07:53,-173.53
2026-05-07 09:07:54,-173.99
2026-05-07 09:07:55,-170.62
2026-05-07 09:07:56,-171.04
2026-05-07 09:07:57,-173.24
2026-05-07 09:07:58,-175.83
2026-05-07 09:07:59,-178.65
2026-05-07 09:08:00,-174.98
2026-05-07 09:08:01,-174.98
2026-05-07 09:08:02,-176.12
2026-05-07 09:08:03,-180.75
2026-05-07 09:08:04,-178.3
2026-05-07 09:08:05,-178.3
2026-05-07 09:08:06,-178.16
2026-05-07 09:08:07,-177.84
2026-05-07 09:08:08,-177.44
2026-05-07 09:08:09,-177.03
2026-05-07 09:08:10,-176.84
2026-05-07 09:08:11,-176.07
2026-05-07 09:08:12,-176.01
2026-05-07 09:08:13,-176.15
2026-05-07 09:08:14,-175.5
2026-05-07 09:08:15,-176.43
2026-05-07 09:08:16,-176.34
2026-05-07 09:08:17,-177.26
2026-05-07 09:08:18,-177.33
2026-05-07 09:08:19,-177.37
2026-05-07 09:08:20,-177.37
2026-05-07 09:08:21,-177.68
2026-05-07 09:08:22,-177.93
2026-05-07 09:08:23,-178.69
2026-05-07 09:08:24,-178.69
2026-05-07 09:08:25,-178.53
2026-05-07 09:08:26,-178.53
2026-05-07 09:08:27,-178.05
2026-05-07 09:08:28,-178.36
2026-05-07 09:08:29,-178.24
2026-05-07 09:08:30,-179.1
2026-05-07 09:08:31,-179.37
2026-05-07 09:08:32,-179.0
2026-05-07 09:08:33,-179.41
2026-05-07 09:08:34,-180.58
2026-05-07 09:08:35,-180.95
2026-05-07 09:08:36,-181.49
2026-05-07 09:08:37,-181.23
2026-05-07 09:08:38,-181.55
2026-05-07 09:08:39,-181.58
2026-05-07 09:08:40,-182.59
2026-05-07 09:08:41,-182.68
2026-05-07 09:08:42,-182.91
2026-05-07 09:08:43,-182.91
2026-05-07 09:08:44,-182.79
2026-05-07 09:08:45,-183.3
2026-05-07 09:08:46,-183.48
2026-05-07 09:08:47,-183.48
2026-05-07 09:08:48,-183.4
2026-05-07 09:08:49,-183.4
2026-05-07 09:08:50,-181.92
2026-05-07 09:08:51,-181.65
2026-05-07 09:08:52,-180.76
2026-05-07 09:08:53,-181.34
2026-05-07 09:08:54,-181.05
2026-05-07 09:08:55,-180.69
2026-05-07 09:08:56,-180.73
2026-05-07 09:08:57,-180.75
2026-05-07 09:08:58,-180.36
2026-05-07 09:08:59,-180.54
2026-05-07 09:09:00,-180.65
2026-05-07 09:09:01,-180.17
2026-05-07 09:09:02,-179.95
2026-05-07 09:09:03,-179.67
2026-05-07 09:09:04,-179.67
2026-05-07 09:09:05,-180.88
2026-05-07 09:09:06,-180.88
2026-05-07 09:09:07,-181.87
2026-05-07 09:09:08,-182.18
2026-05-07 09:09:09,-182.68
2026-05-07 09:09:10,-182.97
2026-05-07 09:09:11,-182.79
2026-05-07 09:09:12,-182.64
2026-05-07 09:09:13,-182.85
2026-05-07 09:09:14,-182.33
2026-05-07 09:09:15,-182.14
2026-05-07 09:09:16,-182.17
2026-05-07 09:09:17,-181.56
2026-05-07 09:09:18,-180.58
2026-05-07 09:09:19,-180.67
2026-05-07 09:09:20,-180.64
2026-05-07 09:09:21,-180.64
2026-05-07 09:09:22,-180.77
2026-05-07 09:09:23,-180.44
2026-05-07 09:09:24,-180.96
2026-05-07 09:09:25,-180.68
2026-05-07 09:09:26,-182.55
2026-05-07 09:09:27,-183.58
2026-05-07 09:09:28,-181.51
2026-05-07 09:09:29,-181.44
2026-05-07 09:09:30,-180.52
2026-05-07 09:09:31,-180.52
2026-05-07 09:09:32,-180.71
2026-05-07 09:09:33,-180.86
2026-05-07 09:09:34,-181.0
2026-05-07 09:09:35,-180.57
